None
None
None
None
Duration: 288.736000061
         257822 function calls (255869 primitive calls) in 289.182 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 core.py:5893(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:5948(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5950(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5960(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5962(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6004(_frommethod)
       23    0.000    0.000    0.000    0.000 core.py:6014(__init__)
       23    0.000    0.000    0.000    0.000 core.py:6019(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:7225(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:7237(__init__)
        8    0.000    0.000    0.000    0.000 core.py:7242(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:734(_DomainCheckInterval)
        3    0.000    0.000    0.000    0.000 core.py:742(__init__)
        1    0.000    0.000    0.000    0.000 core.py:756(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:762(__init__)
        1    0.000    0.000    0.000    0.000 core.py:772(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:774(__init__)
        1    0.000    0.000    0.000    0.000 core.py:787(_DomainGreater)
        3    0.000    0.000    0.000    0.000 core.py:789(__init__)
        1    0.000    0.000    0.000    0.000 core.py:799(_DomainGreaterEqual)
        2    0.000    0.000    0.000    0.000 core.py:801(__init__)
        1    0.000    0.000    0.000    0.000 core.py:810(_MaskedUnaryOperation)
       27    0.000    0.000    0.000    0.000 core.py:827(__init__)
        1    0.000    0.000    0.000    0.000 core.py:887(_MaskedBinaryOperation)
       18    0.000    0.000    0.000    0.000 core.py:906(__init__)
        4    0.000    0.000    0.000    0.000 core.py:92(doc_note)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:21(csc_matrix)
        1    0.001    0.001    0.003    0.003 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:20(csr_matrix)
        1    0.000    0.000    0.000    0.000 csv.py:127(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:150(_ndptr)
       12    0.000    0.000    0.000    0.000 ctypeslib.py:303(prep_simple)
        1    0.001    0.001    0.003    0.003 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 data.py:100(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:24(_data_matrix)
        1    0.000    0.000    0.002    0.002 data.py:7(<module>)
       18    0.000    0.000    0.000    0.000 data.py:85(_create_method)
        1    0.000    0.000    0.000    0.000 dates.py:1001(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1022(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1041(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1060(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1079(SecondLocator)
        1    0.001    0.001    0.005    0.005 dates.py:108(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1098(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1260(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:149(_UTC)
        1    0.000    0.000    0.000    0.000 dates.py:232(strpdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:352(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:439(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:466(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:534(rrulewrapper)
        1    0.000    0.000    0.000    0.000 dates.py:551(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:600(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:720(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:926(YearLocator)
        1    0.000    0.000    0.000    0.000 dates.py:982(MonthLocator)
        1    0.000    0.000    0.004    0.004 decimal.py:116(<module>)
        1    0.000    0.000    0.000    0.000 decimal.py:161(DecimalException)
        1    0.000    0.000    0.000    0.000 decimal.py:184(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:196(InvalidOperation)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 decimal.py:235(DivisionByZero)
        1    0.000    0.000    0.000    0.000 decimal.py:251(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 decimal.py:262(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 decimal.py:273(Inexact)
        1    0.000    0.000    0.000    0.000 decimal.py:285(InvalidContext)
        1    0.000    0.000    0.000    0.000 decimal.py:299(Rounded)
        1    0.000    0.000    0.000    0.000 decimal.py:311(Subnormal)
        1    0.000    0.000    0.000    0.000 decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 decimal.py:360(Underflow)
        1    0.000    0.000    0.000    0.000 decimal.py:3748(_ContextManager)
        1    0.000    0.000    0.000    0.000 decimal.py:3763(Context)
        3    0.000    0.000    0.000    0.000 decimal.py:3782(__init__)
       27    0.000    0.000    0.000    0.000 decimal.py:3809(<genexpr>)
       27    0.000    0.000    0.000    0.000 decimal.py:3816(<genexpr>)
        1    0.000    0.000    0.000    0.000 decimal.py:506(Decimal)
        6    0.000    0.000    0.000    0.000 decimal.py:515(__new__)
        1    0.000    0.000    0.000    0.000 decimal.py:5418(_WorkRep)
        1    0.000    0.000    0.000    0.000 decimal.py:5672(_Log10Memoize)
        1    0.000    0.000    0.000    0.000 decimal.py:5676(__init__)
        1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.020    0.020 decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.001    0.001    0.146    0.146 deconvolution.py:4(<module>)
       42    0.000    0.000    0.000    0.000 decorator.py:105(<lambda>)
       11    0.000    0.000    0.000    0.000 decorator.py:134(update)
       11    0.000    0.000    0.001    0.000 decorator.py:148(make)
       11    0.000    0.000    0.002    0.000 decorator.py:177(create)
       22    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
       11    0.000    0.000    0.002    0.000 decorator.py:200(decorator)
        1    0.000    0.000    0.000    0.000 decorator.py:29(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:61(getfullargspec)
        9    0.000    0.000    0.000    0.000 decorator.py:63(__init__)
       45    0.000    0.000    0.000    0.000 decorator.py:70(__iter__)
        1    0.000    0.000    0.000    0.000 decorator.py:81(FunctionMaker)
       11    0.000    0.000    0.001    0.000 decorator.py:87(__init__)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:57(setastest)
        1    0.000    0.000    0.000    0.000 decorators.py:85(set_test)
        1    0.000    0.000    0.000    0.000 defchararray.py:1668(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:206(matrix)
        1    0.000    0.000    0.000    0.000 delta_e.py:19(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.000    0.000 difflib.py:1670(HtmlDiff)
        1    0.000    0.000    0.001    0.001 difflib.py:27(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:764(Differ)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:63(<module>)
        1    0.002    0.002    0.097    0.097 distributions.py:8(<module>)
        1    0.000    0.000    0.000    0.000 dltisys.py:3(<module>)
        3    0.000    0.000    0.000    0.000 doccer.py:116(_doc)
      230    0.023    0.000    0.062    0.000 doccer.py:12(docformat)
      238    0.008    0.000    0.012    0.000 doccer.py:128(indentcount_lines)
        1    0.000    0.000    0.000    0.000 doccer.py:153(filldoc)
       25    0.000    0.000    0.002    0.000 doccer.py:173(decorate)
        1    0.000    0.000    0.000    0.000 doccer.py:179(unindent_dict)
        9    0.000    0.000    0.000    0.000 doccer.py:187(unindent_string)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        3    0.000    0.000    0.000    0.000 doccer.py:71(inherit_docstring_from)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
       88    0.000    0.000    0.002    0.000 docstring.py:103(dedent_interpd)
       75    0.000    0.000    0.000    0.000 docstring.py:110(copy_dedent)
       75    0.000    0.000    0.001    0.000 docstring.py:117(<lambda>)
        4    0.000    0.000    0.000    0.000 docstring.py:34(__init__)
       92    0.000    0.000    0.000    0.000 docstring.py:38(__call__)
       45    0.000    0.000    0.000    0.000 docstring.py:42(update)
        1    0.000    0.000    0.000    0.000 docstring.py:58(Appender)
        1    0.000    0.000    0.000    0.000 docstring.py:6(Substitution)
       51    0.000    0.000    0.000    0.000 docstring.py:77(__init__)
       51    0.000    0.000    0.000    0.000 docstring.py:81(__call__)
      164    0.000    0.000    0.002    0.000 docstring.py:86(dedent)
       76    0.000    0.000    0.000    0.000 docstring.py:91(copy)
       76    0.000    0.000    0.000    0.000 docstring.py:93(do_copy)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:29(dok_matrix)
        1    0.000    0.000    0.000    0.000 dtype.py:1(<module>)
        6    0.000    0.000    0.007    0.001 dtype.py:337(img_as_ubyte)
        6    0.003    0.001    0.007    0.001 dtype.py:46(convert)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       19    0.000    0.000    0.000    0.000 dual.py:52(register_func)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:39(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:416(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:497(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:603(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:659(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:790(Encoding)
        1    0.000    0.000    0.000    0.000 edges.py:11(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 exposure.py:1(<module>)
        9    0.000    0.000    0.000    0.000 exposure.py:14(<genexpr>)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1455(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1467(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1521(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1537(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:224(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:241(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:245(getdoc)
       36    0.866    0.024    7.157    0.199 fftpack.py:177(ifft)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
       76    0.002    0.000   12.338    0.162 fftpack.py:45(_raw_fft)
       38    0.001    0.000    0.002    0.000 fftpack.py:548(_cook_nd_args)
       38    0.122    0.003   13.685    0.360 fftpack.py:567(_raw_fftnd)
       20    0.000    0.000    6.438    0.322 fftpack.py:762(fft2)
       18    0.000    0.000    7.247    0.403 fftpack.py:848(ifft2)
       40    0.000    0.000    6.403    0.160 fftpack.py:91(fft)
        1    0.000    0.000    0.000    0.000 fftpack_version.py:1(<module>)
        1    0.004    0.004    0.040    0.040 figure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:150(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:233(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:50(AxesStack)
        1    0.000    0.000    0.028    0.028 filter_design.py:2(<module>)
        1    0.000    0.000    0.000    0.000 filter_design.py:24(BadCoefficients)
        2    0.000    0.000  266.341  133.170 filters.py:1024(median_filter)
        1    0.001    0.001    0.044    0.044 filters.py:31(<module>)
        2    0.000    0.000  266.340  133.170 filters.py:950(_rank_filter)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 fir_filter_design.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fit.py:12(BaseModel)
        1    0.000    0.000    0.000    0.000 fit.py:152(CircleModel)
        1    0.000    0.000    0.000    0.000 fit.py:24(LineModel)
        1    0.000    0.000    0.000    0.000 fit.py:270(EllipseModel)
        1    0.001    0.001    0.001    0.001 fitpack.py:23(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1003(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1085(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1175(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1307(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:386(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:460(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:559(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:64(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:713(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:783(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:845(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:917(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.001    0.001 fnmatch.py:45(filter)
        1    0.000    0.000    0.000    0.000 fnmatch.py:81(translate)
        1    0.001    0.001    0.016    0.016 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:348(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:591(FontProperties)
        1    0.000    0.000    0.013    0.013 font_manager.py:942(pickle_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:951(FontManager)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:35(FontconfigPatternParser)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:70(__init__)
        1    0.000    0.000    0.000    0.000 format.py:136(<module>)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
        8    0.000    0.000    0.065    0.008 fromnumeric.py:1372(nonzero)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1623(sum)
     2024    0.002    0.000    0.011    0.000 fromnumeric.py:1764(any)
       22    0.000    0.000    0.039    0.002 fromnumeric.py:2050(amax)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2625(round_)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:3(<module>)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:40(_wrapit)
       76    0.000    0.000    0.001    0.000 fromnumeric.py:447(swapaxes)
       74    0.001    0.000    0.785    0.011 fromnumeric.py:53(take)
        2    0.001    0.000    0.001    0.001 function_base.py:1(<module>)
        8    0.000    0.000    0.000    0.000 function_base.py:1041(diff)
        4    0.000    0.000    0.000    0.000 function_base.py:1317(trim_zeros)
        1    0.000    0.000    0.000    0.000 function_base.py:1515(vectorize)
      397    0.001    0.000    0.001    0.000 function_base.py:1629(__init__)
      282    0.001    0.000    0.002    0.000 function_base.py:3236(add_newdoc)
        4    0.000    0.000    0.000    0.000 function_base.py:3270(meshgrid)
        2    0.000    0.000    0.143    0.071 function_base.py:434(average)
       13    0.000    0.000    0.000    0.000 function_base.py:548(asarray_chkfinite)
       10    0.000    0.000    0.000    0.000 function_base.py:9(linspace)
       24    0.000    0.000    0.000    0.000 functools.py:17(update_wrapper)
       24    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.001    0.001    0.001    0.001 generic.py:17(<module>)
        2    0.000    0.000    0.001    0.001 generic.py:31(_handle_input)
        2    0.000    0.000    1.026    0.513 generic.py:361(median)
        2    1.024    0.512    1.025    0.513 generic.py:68(_apply)
       12    0.000    0.000    0.000    0.000 genericpath.py:15(exists)
        2    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:19(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:23(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:247(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:250(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:298(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:326(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:329(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:371(InvertedHammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:406(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:409(MollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:470(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:506(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:509(LambertTransform)
        1    0.000    0.000    0.000    0.000 geo.py:564(InvertedLambertTransform)
        2    0.000    0.000    0.020    0.010 getlimits.py:126(_init)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        4    0.000    0.000    0.000    0.000 getlimits.py:147(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
       12    0.000    0.000    0.000    0.000 getlimits.py:149(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:194(iinfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:24(finfo)
        5    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:269(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
       13    0.000    0.000    0.020    0.002 getlimits.py:93(__new__)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.001    0.001 glob.py:18(glob)
        3    0.000    0.000    0.001    0.000 glob.py:29(iglob)
        1    0.000    0.000    0.001    0.001 glob.py:66(glob1)
        2    0.000    0.000    0.000    0.000 glob.py:77(<lambda>)
        3    0.000    0.000    0.000    0.000 glob.py:94(has_magic)
        1    0.001    0.001    0.001    0.001 grey.py:1(<module>)
        2    0.000    0.000    2.374    1.187 grey.py:11(erosion)
        1    0.000    0.000    0.000    0.000 greyreconstruct.py:11(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:183(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:314(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:378(SubplotSpec)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.000    0.000    0.000    0.000 gzip.py:4(<module>)
        1    0.001    0.001    0.001    0.001 hashlib.py:55(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:94(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       18    0.030    0.002    0.815    0.045 helper.py:19(fftshift)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 hermite.py:1751(Hermite)
        1    0.000    0.000    0.000    0.000 hermite.py:59(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1747(HermiteE)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1045(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:33(_AxesImageBase)
        1    0.000    0.000    0.000    0.000 image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 image.py:526(AxesImage)
        1    0.000    0.000    0.000    0.000 image.py:678(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:803(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:930(FigureImage)
        1    0.001    0.001    0.003    0.003 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:213(AxisConcatenator)
        3    0.000    0.000    0.000    0.000 index_tricks.py:231(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:340(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:434(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:439(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
        1    0.000    0.000    0.000    0.000 index_tricks.py:584(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
     1035    0.000    0.000    0.000    0.000 inspect.py:142(isfunction)
      835    0.000    0.000    0.000    0.000 inspect.py:209(iscode)
        1    0.001    0.001    0.016    0.016 inspect.py:25(<module>)
      143    0.000    0.000    0.000    0.000 inspect.py:472(getmodule)
      143    0.000    0.000    0.000    0.000 inspect.py:51(ismodule)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
      835    0.000    0.000    0.000    0.000 inspect.py:67(ismethod)
      835    0.003    0.000    0.004    0.000 inspect.py:744(getargs)
      835    0.002    0.000    0.007    0.000 inspect.py:804(getargspec)
       57    0.000    0.000    0.000    0.000 inspect.py:838(strseq)
        9    0.000    0.000    0.000    0.000 inspect.py:845(formatargspec)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:10(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:254(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:275(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:296(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:317(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:346(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:363(IdentityOperator)
        1    0.000    0.000    0.000    0.000 interpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:1404(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:1731(ppform)
        1    0.002    0.002    0.006    0.006 interpolate.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:287(interp1d)
        1    0.000    0.000    0.000    0.000 interpolate.py:40(LinearInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:516(_PPolyBase)
        1    0.000    0.000    0.000    0.000 interpolate.py:677(PPoly)
        1    0.000    0.000    0.000    0.000 interpolate.py:83(interp2d)
        1    0.000    0.000    0.000    0.000 interpolate.py:95(NNInterpolator)
        1    0.000    0.000    0.000    0.000 interpolate.py:991(BPoly)
        1    0.000    0.000    0.000    0.000 interpolation.py:31(<module>)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.000    0.000    0.001    0.001 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.001    0.001    0.003    0.003 iterative.py:1(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
        5    0.000    0.000    0.000    0.000 iterative.py:70(combine)
        1    0.000    0.000    0.000    0.000 kde.py:20(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:174(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:238(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:255(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:260(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:75(Rectangle)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1743(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.001    0.001    0.001    0.001 lapack.py:201(<module>)
       13    0.000    0.000    0.000    0.000 lapack.py:239(get_lapack_funcs)
        1    0.000    0.000    0.000    0.000 lbfgsb.py:9(<module>)
        1    0.001    0.001    0.002    0.002 legend.py:13(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:37(DraggableLegend)
